CUSTOMER,INVENTLOCATIONID,ROUTECONFIGNAME
36873,2120,2120_84_1015
36873,2120,2120_84_1335
36873,2120,2120_84_1405
36873,2120,2120_84_1535
36873,2120,2120_84_1700
36873,2120,2120_84_1800
36873,2120,2120_84_1900
36873,2120,2120_84_2000
36876,2119,2119_10_0845
36876,2119,2119_10_1400
36876,2119,2119_10_1700
36876,2119,2119_10_1800
36876,2119,2119_10_1900
36876,2119,2119_10_2000
36876,2119,2119_11_1030
36876,2119,2119_11_1700
36876,2119,2119_11_1800
36876,2119,2119_11_1900
36876,2119,2119_11_2000
36876,2119,2119_12_1535
36876,2119,2119_12_1700
36876,2119,2119_12_1800
36876,2119,2119_12_1900
36876,2119,2119_12_2000
36876,2119,2119_94_0630
368768,2522,2522_70_0800
368768,2522,2522_70_1000
368768,2522,2522_70_1330
368768,2522,2522_70_1530
368768,2522,2522_70_1700
368768,2522,2522_70_1800
368768,2522,2522_70_1900
368768,2522,2522_70_2000
368769,2128,2128_10_0700
368769,2128,2128_10_0800
368769,2128,2128_10_1000
368769,2128,2128_10_1330
368769,2128,2128_10_1415
368769,2128,2128_10_1530
368769,2128,2128_10_1700
368769,2128,2128_10_1800
368769,2128,2128_10_1900
368769,2128,2128_10_2000
368770,2501,2501_50_0800
368770,2501,2501_50_0920
368770,2501,2501_50_1050
368770,2501,2501_50_1330
368770,2501,2501_50_1450
368770,2501,2501_50_1600
368770,2501,2501_50_1700
368770,2501,2501_50_1800
368770,2501,2501_50_1900
368770,2501,2501_50_2000
368770,2522,2522_40_0800
368770,2522,2522_40_1000
368770,2522,2522_40_1330
368770,2522,2522_40_1530
368770,2522,2522_40_1700
368770,2522,2522_40_1800
368770,2522,2522_40_1900
368770,2522,2522_40_2000
368779,2519,2519_10_0745
368779,2519,2519_10_0930
368779,2519,2519_10_1045
368779,2519,2519_10_1330
368779,2519,2519_10_1450
368779,2519,2519_10_1600
368779,2519,2519_10_1700
368779,2519,2519_10_1800
368779,2519,2519_10_1900
368779,2519,2519_10_2000
36878,2125,2125_11_0800
36878,2125,2125_11_1000
36878,2125,2125_11_1345
36878,2125,2125_11_1400
36878,2125,2125_11_1545
36878,2125,2125_11_1700
36878,2125,2125_11_1800
36878,2125,2125_11_1900
36878,2125,2125_11_2000
368787,2110,2110_20_0800
368787,2110,2110_20_1000
368787,2110,2110_20_1345
368787,2110,2110_20_1415
368787,2110,2110_20_1545
368787,2110,2110_20_1700
368787,2110,2110_20_1800
368787,2110,2110_20_1900
368787,2110,2110_20_2000
3688,2128,2128_10_0700
3688,2128,2128_10_0800
3688,2128,2128_10_1000
3688,2128,2128_10_1330
3688,2128,2128_10_1415
3688,2128,2128_10_1530
3688,2128,2128_10_1700
3688,2128,2128_10_1800
3688,2128,2128_10_1900
3688,2128,2128_10_2000
368817,2201,2201_21_0825
368817,2201,2201_22_1005
368817,2201,2201_23_1310
368817,2201,2201_24_1525
368817,2201,2201_24_1700
368817,2201,2201_24_1800
368817,2201,2201_24_1900
368817,2201,2201_24_2000
368817,2214,2214_92_1540
368817,2215,2215_41_0830
368817,2215,2215_42_1030
368817,2215,2215_43_1350
36886,2212,2212_41_0820
36886,2212,2212_42_1020
36886,2212,2212_43_1325
36886,2212,2212_44_1520
36886,2212,2212_44_1700
36886,2212,2212_44_1800
36886,2212,2212_44_1900
36886,2212,2212_44_2000
368871,2120,2120_85_0805
368871,2120,2120_85_1015
368871,2120,2120_85_1335
368871,2120,2120_85_1405
368871,2120,2120_85_1535
368871,2120,2120_85_1700
368871,2120,2120_85_1800
368871,2120,2120_85_1900
368871,2120,2120_85_2000
36891,2120,2120_85_0805
36891,2120,2120_85_1015
36891,2120,2120_85_1335
36891,2120,2120_85_1405
36891,2120,2120_85_1535
36891,2120,2120_85_1700
36891,2120,2120_85_1800
36891,2120,2120_85_1900
36891,2120,2120_85_2000
36900,2310,2310_55_0935
36900,2310,2310_55_1420
36901,2310,2310_54_0630
36901,2310,2310_54_0930
36901,2310,2310_54_1300
36901,2310,2310_54_1500
36905,2212,2212_31_0820
36905,2212,2212_32_1020
36905,2212,2212_33_1325
36905,2212,2212_34_1520
36905,2212,2212_34_1700
36905,2212,2212_34_1800
36905,2212,2212_34_1900
36905,2212,2212_34_2000
369060,2510,2510_10_0800
369060,2510,2510_10_1000
369060,2510,2510_10_1330
369060,2510,2510_10_1530
369060,2510,2510_10_1700
369060,2510,2510_10_1800
369060,2510,2510_10_1900
369060,2510,2510_10_2000
369085,2501,2501_60_0800
369085,2501,2501_60_0920
369085,2501,2501_60_1050
369085,2501,2501_60_1330
369085,2501,2501_60_1450
369085,2501,2501_60_1600
369085,2501,2501_60_1700
369085,2501,2501_60_1800
369085,2501,2501_60_1900
369085,2501,2501_60_2000
36909,2515,2515_40_0745
36909,2515,2515_40_0915
36909,2515,2515_40_1030
36909,2515,2515_40_1330
36909,2515,2515_40_1500
36909,2515,2515_40_1700
36909,2515,2515_40_1800
36909,2515,2515_40_1900
36909,2515,2515_40_2000
369090,2510,2510_20_0800
369090,2510,2510_20_1000
369090,2510,2510_20_1330
369090,2510,2510_20_1530
369090,2510,2510_20_1700
369090,2510,2510_20_1800
369090,2510,2510_20_1900
369090,2510,2510_20_2000
36910,2201,2201_51_0820
36910,2201,2201_52_1010
36910,2201,2201_53_1235
36910,2201,2201_54_1500
36910,2201,2201_54_1700
36910,2201,2201_54_1800
36910,2201,2201_54_1900
36910,2201,2201_54_2000
36911,2510,2510_30_0800
36911,2510,2510_30_1000
36911,2510,2510_30_1330
36911,2510,2510_30_1530
36911,2510,2510_30_1700
36911,2510,2510_30_1800
36911,2510,2510_30_1900
36911,2510,2510_30_2000
36912,2418,2418_30_0830
36912,2418,2418_30_1015
36912,2418,2418_30_1400
36912,2418,2418_30_1700
36912,2418,2418_30_1800
36912,2418,2418_30_1900
36912,2418,2418_30_2000
36916,2115,2115_50_0800
36916,2115,2115_50_1000
36916,2115,2115_50_1350
36916,2115,2115_50_1700
36916,2115,2115_50_1800
36916,2115,2115_50_1900
36916,2115,2115_50_2000
36916,2115,2115_61_1550
36916,2115,2115_61_1700
36916,2115,2115_61_1800
36916,2115,2115_61_1900
36916,2115,2115_61_2000
369187,2125,2125_16_0800
369187,2125,2125_16_1000
369187,2125,2125_16_1345
369187,2125,2125_16_1400
369187,2125,2125_16_1545
369187,2125,2125_16_1700
369187,2125,2125_16_1800
369187,2125,2125_16_1900
369187,2125,2125_16_2000
369192,2215,2215_20_1540
369192,2215,2215_20_1700
369192,2215,2215_20_1800
369192,2215,2215_20_1900
369192,2215,2215_20_2000
369192,2215,2215_61_0830
369192,2215,2215_62_1030
369192,2215,2215_63_1350
36924,2515,2515_40_0745
36924,2515,2515_40_0915
36924,2515,2515_40_1030
36924,2515,2515_40_1330
36924,2515,2515_40_1500
36924,2515,2515_40_1700
36924,2515,2515_40_1800
36924,2515,2515_40_1900
36924,2515,2515_40_2000
369277,2126,2126_06_1140
369277,2126,2126_07_0810
369277,2126,2126_07_1010
369277,2126,2126_07_1410
369277,2126,2126_07_1700
369277,2126,2126_07_1800
369277,2126,2126_07_1900
369277,2126,2126_07_2000
36928,2522,2522_10_0800
36928,2522,2522_10_1000
36928,2522,2522_10_1330
36928,2522,2522_10_1530
36928,2522,2522_10_1700
36928,2522,2522_10_1800
36928,2522,2522_10_1900
36928,2522,2522_10_2000
369288,2122,2122_30_0820
369288,2122,2122_30_1010
369288,2122,2122_30_1400
369288,2122,2122_30_1545
369288,2122,2122_30_1700
369288,2122,2122_30_1800
369288,2122,2122_30_1900
369288,2122,2122_30_2000
369309,2310,2310_54_0930
369309,2310,2310_54_1500
36934,2522,2522_70_0800
36934,2522,2522_70_1000
36934,2522,2522_70_1330
36934,2522,2522_70_1530
36934,2522,2522_70_1700
36934,2522,2522_70_1800
36934,2522,2522_70_1900
36934,2522,2522_70_2000
36938,2501,2501_40_0800
36938,2501,2501_40_0920
36938,2501,2501_40_1050
36938,2501,2501_40_1330
36938,2501,2501_40_1450
36938,2501,2501_40_1600
36938,2501,2501_40_1700
36938,2501,2501_40_1800
36938,2501,2501_40_1900
36938,2501,2501_40_2000
36938,2501,2501_60_0800
36938,2501,2501_60_0920
36938,2501,2501_60_1050
36938,2501,2501_60_1330
36938,2501,2501_60_1450
36938,2501,2501_60_1600
36938,2501,2501_60_1700
36938,2501,2501_60_1800
36938,2501,2501_60_1900
36938,2501,2501_60_2000
36938,2501,2501_70_0800
36938,2501,2501_70_0920
36938,2501,2501_70_1050
36938,2501,2501_70_1330
36938,2501,2501_70_1450
36938,2501,2501_70_1600
36938,2501,2501_70_1700
36938,2501,2501_70_1800
36938,2501,2501_70_1900
36938,2501,2501_70_2000
36938,2516,2516_10_0800
36938,2516,2516_10_1000
36938,2516,2516_10_1315
36938,2516,2516_10_1515
36938,2516,2516_10_1700
36938,2516,2516_10_1800
36938,2516,2516_10_1900
36938,2516,2516_10_2000
36938,2516,2516_20_0800
36938,2516,2516_20_1000
36938,2516,2516_20_1315
36938,2516,2516_20_1515
36938,2516,2516_20_1700
36938,2516,2516_20_1800
36938,2516,2516_20_1900
36938,2516,2516_20_2000
36938,2522,2522_10_0800
36938,2522,2522_10_1000
36938,2522,2522_10_1330
36938,2522,2522_10_1530
36938,2522,2522_10_1700
36938,2522,2522_10_1800
36938,2522,2522_10_1900
36938,2522,2522_10_2000
36938,2522,2522_40_0800
36938,2522,2522_40_1000
36938,2522,2522_40_1330
36938,2522,2522_40_1530
36938,2522,2522_40_1700
36938,2522,2522_40_1800
36938,2522,2522_40_1900
36938,2522,2522_40_2000
36941,2119,2119_90_0845
36941,2119,2119_90_1400
36941,2119,2119_90_1700
36941,2119,2119_90_1800
36941,2119,2119_90_1900
36941,2119,2119_90_2000
36941,2119,2119_92_0630
36941,2119,2119_92_1700
36941,2119,2119_92_1800
36941,2119,2119_92_1900
36941,2119,2119_92_2000
369417,2521,2521_40_0800
369417,2521,2521_40_1000
369417,2521,2521_40_1315
369417,2521,2521_40_1515
369417,2521,2521_40_1700
369417,2521,2521_40_1800
369417,2521,2521_40_1900
369417,2521,2521_40_2000
36943,2401,2401_16_1000
36943,2401,2401_16_1330
36943,2416,2416_16_0830
36944,2519,2519_10_0745
36944,2519,2519_10_0930
36944,2519,2519_10_1045
36944,2519,2519_10_1330
36944,2519,2519_10_1450
36944,2519,2519_10_1600
36944,2519,2519_10_1700
36944,2519,2519_10_1800
36944,2519,2519_10_1900
36944,2519,2519_10_2000
3695,2128,2128_10_0800
3695,2128,2128_10_1000
3695,2128,2128_10_1330
3695,2128,2128_10_1415
3695,2128,2128_10_1530
3695,2128,2128_10_1700
3695,2128,2128_10_1800
3695,2128,2128_10_1900
3695,2128,2128_10_2000
36956,2117,2117_30_0805
36956,2117,2117_30_1000
36956,2117,2117_30_1335
36956,2117,2117_30_1415
36956,2117,2117_30_1525
36956,2117,2117_30_1700
36956,2117,2117_30_1800
36956,2117,2117_30_1900
36956,2117,2117_30_2000
36960,2310,2310_53_0930
36960,2310,2310_53_1430
36961,2211,2211_40_0900
36961,2211,2211_40_1145
36961,2211,2211_42_0600
36964,2413,2413_78_1400
369645,2518,2518_50_0745
369645,2518,2518_50_0915
369645,2518,2518_50_1030
369645,2518,2518_50_1330
369645,2518,2518_50_1500
369645,2518,2518_50_1525
369645,2518,2518_50_1700
369645,2518,2518_50_1800
369645,2518,2518_50_1900
369645,2518,2518_50_2000
369647,2115,2115_51_1550
369647,2115,2115_51_1700
369647,2115,2115_51_1800
369647,2115,2115_51_1900
369647,2115,2115_51_2000
369647,2401,2401_14_1500
369647,2411,2411_14_0845
369647,2411,2411_14_1315
369647,2411,2411_14_1415
369647,2411,2411_14_1700
369647,2411,2411_14_1800
369647,2411,2411_14_1900
369647,2411,2411_14_2000
36967,2120,2120_82_0805
36967,2120,2120_82_1015
36967,2120,2120_82_1335
36967,2120,2120_82_1405
36967,2120,2120_82_1535
36967,2120,2120_82_1700
36967,2120,2120_82_1800
36967,2120,2120_82_1900
36967,2120,2120_82_2000
36969,2119,2119_10_0845
36969,2119,2119_10_1400
36969,2119,2119_10_1700
36969,2119,2119_10_1800
36969,2119,2119_10_1900
36969,2119,2119_10_2000
36969,2119,2119_11_1030
36969,2119,2119_11_1700
36969,2119,2119_11_1800
36969,2119,2119_11_1900
36969,2119,2119_11_2000
36969,2119,2119_12_1535
36969,2119,2119_12_1700
36969,2119,2119_12_1800
36969,2119,2119_12_1900
36969,2119,2119_12_2000
36969,2119,2119_94_0630
36971,2125,2125_11_0800
36971,2125,2125_11_1000
36971,2125,2125_11_1345
36971,2125,2125_11_1400
36971,2125,2125_11_1545
36971,2125,2125_11_1700
36971,2125,2125_11_1800
36971,2125,2125_11_1900
36971,2125,2125_11_2000
36974,2201,2201_43_1350
36974,2201,2201_61_0600
36974,2201,2201_62_0820
36974,2201,2201_63_1010
36974,2201,2201_64_1210
36974,2201,2201_65_1510
36974,2201,2201_65_1700
36974,2201,2201_65_1800
36974,2201,2201_65_1900
36974,2201,2201_65_2000
36978,2122,2122_20_0820
36978,2122,2122_20_1010
36978,2122,2122_20_1400
36978,2122,2122_20_1545
36978,2122,2122_20_1700
36978,2122,2122_20_1800
36978,2122,2122_20_1900
36978,2122,2122_20_2000
36982,2211,2211_81_1030
36984,2511,2511_40_0805
36984,2511,2511_40_1005
36984,2511,2511_40_1315
36984,2511,2511_40_1515
36984,2511,2511_40_1700
36984,2511,2511_40_1800
36984,2511,2511_40_1900
36984,2511,2511_40_2000
36985,2521,2521_30_0800
36985,2521,2521_30_1000
36985,2521,2521_30_1315
36985,2521,2521_30_1515
36985,2521,2521_30_1700
36985,2521,2521_30_1800
36985,2521,2521_30_1900
36985,2521,2521_30_2000
369857,2301,2301_14_0700
369857,2301,2301_14_0930
369857,2301,2301_14_1300
369857,2301,2301_14_1415
369857,2301,2301_14_1445
369861,2401,2401_15_1500
369861,2411,2411_15_0845
369861,2411,2411_15_1315
369861,2411,2411_15_1415
369861,2411,2411_15_1700
369861,2411,2411_15_1800
369861,2411,2411_15_1900
369861,2411,2411_15_2000
369875,2201,2201_21_0825
369875,2201,2201_22_1005
369875,2201,2201_23_1310
369875,2201,2201_24_1525
369875,2201,2201_24_1700
369875,2201,2201_24_1800
369875,2201,2201_24_1900
369875,2201,2201_24_2000
369878,2401,2401_12_0830
369878,2401,2401_12_1315
369878,2401,2401_12_1400
369878,2401,2401_12_1500
369878,2401,2401_12_1700
369878,2401,2401_12_1800
369878,2401,2401_12_1900
369878,2401,2401_12_2000
36989,2515,2515_20_0800
36989,2515,2515_20_1015
36989,2515,2515_20_1330
36989,2515,2515_20_1500
36996,2518,2518_40_0745
36996,2518,2518_40_0915
36996,2518,2518_40_1030
36996,2518,2518_40_1330
36996,2518,2518_40_1500
36996,2518,2518_40_1525
36996,2518,2518_40_1700
36996,2518,2518_40_1700
36996,2518,2518_40_1800
36996,2518,2518_40_1900
36996,2518,2518_40_2000
369966,2201,2201_31_0820
369966,2201,2201_32_1015
369966,2201,2201_33_1300
369966,2201,2201_34_1520
369966,2201,2201_34_1700
369966,2201,2201_34_1800
369966,2201,2201_34_1900
369966,2201,2201_34_2000
369966,2215,2215_30_1540
369966,2215,2215_30_1700
369966,2215,2215_30_1800
369966,2215,2215_30_1900
369966,2215,2215_30_2000
369966,2215,2215_51_0830
369966,2215,2215_52_1030
369966,2215,2215_53_1350
369970,2212,2212_31_0820
369970,2212,2212_32_1020
369970,2212,2212_33_1325
369970,2212,2212_34_1520
369970,2212,2212_34_1700
369970,2212,2212_34_1800
369970,2212,2212_34_1900
369970,2212,2212_34_2000
369982,2413,2413_04_1400
369997,2212,2212_41_0820
369997,2212,2212_42_1020
369997,2212,2212_43_1325
369997,2212,2212_44_1520
369997,2212,2212_44_1700
369997,2212,2212_44_1800
369997,2212,2212_44_1900
369997,2212,2212_44_2000
37,2518,2518_40_0745
37,2518,2518_40_0915
37,2518,2518_40_1030
37,2518,2518_40_1330
37,2518,2518_40_1500
37,2518,2518_40_1525
37,2518,2518_40_1700
37,2518,2518_40_1700
37,2518,2518_40_1800
37,2518,2518_40_1900
37,2518,2518_40_2000
3700,2417,2417_10_0815
3700,2417,2417_10_1400
3700,2417,2417_10_1700
3700,2417,2417_10_1800
3700,2417,2417_10_1900
3700,2417,2417_10_2000
37000,2510,2510_30_0800
37000,2510,2510_30_1000
37000,2510,2510_30_1330
37000,2510,2510_30_1530
37000,2510,2510_30_1700
37000,2510,2510_30_1800
37000,2510,2510_30_1900
37000,2510,2510_30_2000
37001,2201,2201_11_0825
37001,2201,2201_12_1010
37001,2201,2201_13_1250
37001,2201,2201_14_1440
37001,2201,2201_15_1600
37001,2201,2201_15_1700
37001,2201,2201_15_1800
37001,2201,2201_15_1900
37001,2201,2201_15_2000
370061,2401,2401_14_1500
370061,2411,2411_14_0845
370061,2411,2411_14_1315
370061,2411,2411_14_1415
370061,2411,2411_14_1700
370061,2411,2411_14_1800
370061,2411,2411_14_1900
370061,2411,2411_14_2000
37010,2201,2201_91_0830
37010,2201,2201_92_1030
37010,2201,2201_93_1355
37010,2201,2201_94_1550
37010,2201,2201_94_1700
37010,2201,2201_94_1800
37010,2201,2201_94_1900
37010,2201,2201_94_2000
37011,2201,2201_31_0820
37011,2201,2201_32_1015
37011,2201,2201_33_1300
37011,2201,2201_34_1520
37011,2201,2201_34_1700
37011,2201,2201_34_1800
37011,2201,2201_34_1900
37011,2201,2201_34_2000
37013,2115,2115_10_0800
37013,2115,2115_10_1000
37013,2115,2115_10_1350
37013,2115,2115_10_1550
37013,2115,2115_10_1700
37013,2115,2115_10_1800
37013,2115,2115_10_1900
37013,2115,2115_10_2000
37018,2120,2120_81_0805
37018,2120,2120_81_1015
37018,2120,2120_81_1335
37018,2120,2120_81_1405
37018,2120,2120_81_1535
37018,2120,2120_81_1700
37018,2120,2120_81_1800
37018,2120,2120_81_1900
37018,2120,2120_81_2000
37020,2215,2215_30_1540
37020,2215,2215_30_1700
37020,2215,2215_30_1800
37020,2215,2215_30_1900
37020,2215,2215_30_2000
37020,2215,2215_51_0830
37020,2215,2215_52_1030
37020,2215,2215_53_1350
37021,2119,2119_40_0845
37021,2119,2119_40_1400
37021,2119,2119_40_1700
37021,2119,2119_40_1800
37021,2119,2119_40_1900
37021,2119,2119_40_2000
37026,2126,2126_11_0810
37026,2126,2126_11_1010
37026,2126,2126_11_1315
37026,2126,2126_11_1510
37026,2126,2126_11_1700
37026,2126,2126_11_1800
37026,2126,2126_11_1900
37026,2126,2126_11_2000
3703,2417,2417_10_0815
3703,2417,2417_10_1400
3703,2417,2417_10_1700
3703,2417,2417_10_1800
3703,2417,2417_10_1900
3703,2417,2417_10_2000
37034,2122,2122_20_0820
37034,2122,2122_20_1010
37034,2122,2122_20_1400
37034,2122,2122_20_1545
37034,2122,2122_20_1700
37034,2122,2122_20_1800
37034,2122,2122_20_1900
37034,2122,2122_20_2000
370364,2417,2417_10_0630
370364,2417,2417_10_1030
370364,2417,2417_10_1400
370364,2417,2417_10_1700
370364,2417,2417_10_1800
370364,2417,2417_10_1900
370364,2417,2417_10_2000
370367,2418,2418_30_0830
370367,2418,2418_30_1400
370367,2418,2418_30_1700
370367,2418,2418_30_1800
370367,2418,2418_30_1900
370367,2418,2418_30_2000
370386,2514,2514_10_0800
370386,2514,2514_10_0945
370386,2514,2514_10_1105
370386,2514,2514_10_1345
370386,2514,2514_10_1520
370386,2514,2514_10_1700
370386,2514,2514_10_1800
370386,2514,2514_10_1900
370386,2514,2514_10_2000
37039,2513,2513_20_0815
37039,2513,2513_20_1000
37039,2513,2513_20_1115
37039,2513,2513_20_1345
37039,2513,2513_20_1515
37039,2513,2513_20_1630
37039,2513,2513_20_1700
37039,2513,2513_20_1800
37039,2513,2513_20_1900
37039,2513,2513_20_2000
37040,2310,2310_50_0930
37040,2310,2310_50_1420
37042,2122,2122_40_0820
37042,2122,2122_40_1010
37042,2122,2122_40_1400
37042,2122,2122_40_1545
37042,2122,2122_40_1700
37042,2122,2122_40_1800
37042,2122,2122_40_1900
37042,2122,2122_40_2000
37043,2515,2515_10_0800
37043,2515,2515_10_1015
37043,2515,2515_10_1330
37043,2515,2515_10_1500
37043,2515,2515_10_1700
37043,2515,2515_10_1800
37043,2515,2515_10_1900
37043,2515,2515_10_2000
370460,2422,2422_40_0645
370460,2422,2422_40_0935
370460,2422,2422_40_1405
370460,2422,2422_40_1700
370460,2422,2422_40_1800
370460,2422,2422_40_1900
370460,2422,2422_40_2000
370466,2120,2120_85_0805
370466,2120,2120_85_1015
370466,2120,2120_85_1335
370466,2120,2120_85_1405
370466,2120,2120_85_1535
370466,2120,2120_85_1700
370466,2120,2120_85_1800
370466,2120,2120_85_1900
370466,2120,2120_85_2000
370467,2212,2212_41_0820
370467,2212,2212_42_1020
370467,2212,2212_43_1325
370467,2212,2212_44_1520
370467,2212,2212_44_1700
370467,2212,2212_44_1800
370467,2212,2212_44_1900
370467,2212,2212_44_2000
37050,2125,2125_12_0800
37050,2125,2125_12_1000
37050,2125,2125_12_1345
37050,2125,2125_12_1400
37050,2125,2125_12_1545
37050,2125,2125_12_1700
37050,2125,2125_12_1800
37050,2125,2125_12_1900
37050,2125,2125_12_2000
370513,2122,2122_30_0820
370513,2122,2122_30_1010
370513,2122,2122_30_1400
370513,2122,2122_30_1545
370513,2122,2122_30_1700
370513,2122,2122_30_1800
370513,2122,2122_30_1900
370513,2122,2122_30_2000
37059,2514,2514_30_0800
37059,2514,2514_30_0945
37059,2514,2514_30_1105
37059,2514,2514_30_1345
37059,2514,2514_30_1520
37059,2514,2514_30_1700
37059,2514,2514_30_1800
37059,2514,2514_30_1900
37059,2514,2514_30_2000
370590,2125,2125_13_0800
370590,2125,2125_13_1000
370590,2125,2125_13_1345
370590,2125,2125_13_1400
370590,2125,2125_13_1545
370590,2125,2125_13_1700
370590,2125,2125_13_1800
370590,2125,2125_13_1900
370590,2125,2125_13_2000
370594,2122,2122_20_0820
370594,2122,2122_20_1010
370594,2122,2122_20_1400
370594,2122,2122_20_1545
370594,2122,2122_20_1700
370594,2122,2122_20_1800
370594,2122,2122_20_1900
370594,2122,2122_20_2000
3706,2417,2417_10_0815
3706,2417,2417_10_1400
3706,2417,2417_10_1700
3706,2417,2417_10_1800
3706,2417,2417_10_1900
3706,2417,2417_10_2000
3706,2418,2418_10_0630
3706,2418,2418_10_0945
3706,2418,2418_10_1345
3706,2418,2418_10_1700
3706,2418,2418_10_1800
3706,2418,2418_10_1900
3706,2418,2418_10_2000
37060,2310,2310_50_0930
37060,2310,2310_50_1420
370663,2110,2110_20_0800
370663,2110,2110_20_1000
370663,2110,2110_20_1345
370663,2110,2110_20_1415
370663,2110,2110_20_1545
370663,2110,2110_20_1700
370663,2110,2110_20_1800
370663,2110,2110_20_1900
370663,2110,2110_20_2000
370667,2310,2310_54_0930
370667,2310,2310_54_1500
370667,2310,2310_56_0930
370667,2310,2310_56_1500
37071,2519,2519_20_0745
37071,2519,2519_20_0930
37071,2519,2519_20_1045
37071,2519,2519_20_1330
37071,2519,2519_20_1450
37071,2519,2519_20_1600
37071,2519,2519_20_1700
37071,2519,2519_20_1800
37071,2519,2519_20_1900
37071,2519,2519_20_2000
37075,2511,2511_20_0805
37075,2511,2511_20_1005
37075,2511,2511_20_1315
37075,2511,2511_20_1515
37075,2511,2511_20_1700
37075,2511,2511_20_1800
37075,2511,2511_20_1900
37075,2511,2511_20_2000
37079,2212,2212_21_0820
37079,2212,2212_22_1020
37079,2212,2212_23_1325
37079,2212,2212_24_1520
37079,2212,2212_24_1700
37079,2212,2212_24_1800
37079,2212,2212_24_1900
37079,2212,2212_24_2000
37079,2515,2515_20_0800
37079,2515,2515_20_1015
37079,2515,2515_20_1330
37079,2515,2515_20_1500
3708,2115,2115_51_1550
3708,2115,2115_51_1700
3708,2115,2115_51_1800
3708,2115,2115_51_1900
